Sample,EMPO3,Genome,PRK00290
1041.S019.10,Water (non-saline),GCF_001945525.1,0.9993493621722014
1064.G.CV343,Animal corpus,GCF_016100925.1,1.0002021719038816
1521.Sample164.s.7.1.sequences,Animal secretion,GCF_900638255.1,1.0003007800228592
2229.S1.N3.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_017368475.1,1.009274313586297
1037.IDF2.OM2C0.ORG,Soil (non-saline),GCF_009394435.1,1.0549882974830975
723.C11.0m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence,Water (saline),GCF_900143245.1,1.100630200617534
1622.PP.81.82B,Sediment (non-saline),GCF_016522075.1,1.0158078886390134
1774.L541.Areo.Puer,Animal surface,GCF_000162475.2,0.9763726498365995
1242.ME13Oct10EB1R1,Water (non-saline),GCF_004127515.1,0.9622581653819866
1235.sp1038,Water (saline),GCF_000257665.1,1.023458914678158
1694.St2G4.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_902386495.1,1.0096406875722015
1622.UPMain.102.103B,Sediment (non-saline),GCF_002978245.1,1.1065542349422774
2192.H07a.Front.Door.Knob.3725.lane2.NoIndex.L002,Surface (non-saline),GCF_905397375.1,0.9996217204880667
945.P2.A2.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.9247049940634052
925.IK3y,Surface (non-saline),GCF_018304805.1,0.9240403503437388
925.SC3z,Surface (non-saline),GCF_002760475.1,1.5406949444357487
1694.St3A10.r.EMPbird.v4.NoIndex.L001,Animal surface,GCF_902386495.1,0.9991386989483668
550.L1S204.s.1.sequence,Animal distal gut,GCF_902373885.1,0.4454536516112667
722.M11Fcsw.3.s.3.1.sequence,Animal distal gut,GCF_902388185.1,0.5620582172443678
933.T.3.2.H.P.5,Plant surface,GCF_014651675.1,1.0052276192550642
933.W.3.2.H.E.3,Plant surface,GCF_900114125.1,0.983535731911554
1521.40.W.s.6.1.sequences,Water (non-saline),GCF_001557375.1,1.0314170756450385
1694.St3B6.r.EMPbird.v4.NoIndex.L001,Animal surface,GCF_902386495.1,0.9979813563913346
1673.MBS0613.3,Sediment (saline),GCF_002978535.1,1.0145842503573843
638.RMK.ENR.13.1,Water (non-saline),GCF_017696315.1,0.9995492834667632
1240.1208BCDNA,Water (saline),GCF_012272835.1,1.0975722633490506
1883.2008.41.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_012927405.1,1.433871445843266
1622.UPSub.78.79,Sediment (non-saline),GCF_002977865.1,0.7076961941966348
2382.MU002.C3.HA.1.278.root.9.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.0907032123361495
2229.S1.N3.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.0822863809422258
2229.W1.T22.ES3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_910664865.1,0.9979225275914304
2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.1116641222644632
1453.46834SDZ4.A8.Pnem.feces,Animal proximal gut,GCF_910664865.1,1.0361957563901112
1883.2002.017.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_014773245.1,0.9741351390846558
940.CR.58.Fecal,Animal distal gut,GCF_900444845.1,0.9474609640994868
1642.MS00452,Plant rhizosphere,GCF_009394435.1,1.2705161980417337
723.IC1.S2.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence,Water (saline),GCF_900143245.1,0.8606743049661086
550.L6S71.s.6.sequence,Animal secretion,GCF_011058205.1,0.8110774598406837
662.M41,Surface (saline),GCF_011784885.1,1.0014417128920567
945.P3.G5.lane2.NoIndex.L002,Water (non-saline),GCF_004127515.1,0.9568787017978378
638.RMK.ENR.14.2,Water (non-saline),GCF_000379805.1,1.2099301233040751
2192.H04a.Front.Door.Knob.1805.lane5.NoIndex.L005,Surface (non-saline),GCF_905397375.1,0.845637537547381
1734.LD.NBS1073B,Animal distal gut,GCF_902364575.1,0.169406813100092
1665.IFAW11.268Gm,Animal surface,GCF_900156625.1,1.0158922376832316
1453.44899SDZ3.G3.Pnem.stom,Animal proximal gut,GCF_018913885.1,0.8580460475502978
1579.H.4.0,Soil (non-saline),GCF_002094495.1,1.0734783193184931
945.P12.A1.lane3.NoIndex.L003,Water (non-saline),GCF_902386495.1,0.9576256435871604
1521.Sample163.s.7.1.sequences,Animal secretion,GCF_910575295.1,1.0005016135235008
1773.Columb.talpa6.ugi,Animal proximal gut,GCF_014651675.1,0.7661290257102584
1622.DP.51.52A.2,Sediment (non-saline),GCF_002978105.1,1.2227548665643166
1521.Aphid32.s.7.1.sequences,Animal secretion,GCF_910576055.1,1.0001506603947303
1621.C8873,Animal distal gut,GCF_003111625.1,0.9751747051233888
550.L6S184.s.6.sequence,Animal secretion,GCF_000162475.2,0.9501157822739934
1453.54432SDZ2.A4.Tfran.feces,Animal proximal gut,GCF_905397375.1,0.7416451872904624
1453.45560SDZ2.C6.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.9523577698687478
1665.flipper.tag.27,Animal surface,GCF_905397375.1,1.0178288491197325
933.N.3.2.H.E.5,Plant surface,GCF_014651675.1,1.0215839636432666
1747.Sanchez.72612.saliva2,Animal secretion,GCF_905397375.1,1.0359270401940206
2382.HE003.C181.HA.3.763.root.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.02507305966367
2192.H01a.Bathroom.Door.Knob.30.lane1.NoIndex.L001,Surface (non-saline),GCF_000162475.2,0.9831050906222716
1521.MZ.41a.s.8.1.sequences,Aerosol (non-saline),GCF_902373885.1,0.901225805746936
1642.MS00618,Plant rhizosphere,GCF_009394435.1,1.2162925508664182
2080.S24D35,Water (saline),GCF_002216855.1,1.0217184346998105
1064.H.CV209,Animal corpus,GCF_016100925.1,1.0521932455799838
2229.W1.N13.EH3.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.2695819968399853
2192.H03a.Hand.1234.lane5.NoIndex.L005,Animal surface,GCF_001945525.1,0.9049054069084734
1716.McG.PAPrS35,Soil (non-saline),GCF_002094495.1,1.8663756346046392
2229.W2.N1.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_017368475.1,1.0064616627242833
2382.SH005.C3.RH.3.463.root.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,0.9726514146432766
2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,0.9146428806401536
940.CR.11.Oral,Animal surface,GCF_902386495.1,0.9797018696669852
722.M31Tong.2.s.2.1.sequence,Animal secretion,GCF_017565785.1,0.9635477077503362
2382.GM.181.R2.gp.10.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_900453115.1,1.9562619385805944
1694.St5G10.Pmoss.Jstar.16s.NoIndex.sequences,Animal surface,GCF_902386495.1,1.0743385274708377
2229.S1.N1.9.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_011927705.1,1.05143622481756
1622.DP.101.102A.1,Sediment (non-saline),GCF_017168295.1,0.9923622824176874
1642.MS00506,Plant rhizosphere,GCF_905397375.1,0.6449456661800282
925.SG1y,Surface (non-saline),GCF_018304805.1,1.0018925337687397
925.IO1z,Surface (non-saline),GCF_018304805.1,1.0396973713039708
550.L6S312.s.6.sequence,Animal secretion,GCF_000162475.2,0.7697466332448256
2382.HE003.C181.HA.2.759.leav.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_902813065.1,1.9949667807529696
755.INA.19.07.11.lane1.NoIndex.L001,Water (non-saline),GCF_009394435.1,1.0830194434432707
1773.Chirox.lance1.lgi,Animal distal gut,GCF_017897595.1,1.0398584635480417
755.SSFB.L3.D50.17.05.11.lane1.NoIndex.L001,Soil (non-saline),GCF_009394435.1,1.445467967830432
1288.CBE16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,Water (non-saline),GCF_014876705.1,1.008564924660427
1696.VH0017A,Animal distal gut,GCF_902143525.1,0.977971561821014
1521.Aphid40.s.7.1.sequences,Animal secretion,GCF_007991115.1,0.999749962494374
945.P12.A12.lane5.NoIndex.L005,Water (non-saline),GCF_905397375.1,1.0021947402697309
1622.UPSub.93.94,Sediment (non-saline),GCF_002977865.1,0.5960865141745925
2300.BB.12.anus,Animal distal gut,GCF_905367745.1,0.9159089749009556
1632.E2F07.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,0.997950889655408
550.L6S209.s.6.sequence,Animal secretion,GCF_000162475.2,0.7570589987015381
925.ID3x,Surface (non-saline),GCF_018304805.1,1.6631067961165047
2192.H06b.Bedroom.Floor.3052.lane1.NoIndex.L001,Surface (non-saline),GCF_900455935.1,0.9720653632512584
1235.sp1006,Water (saline),GCF_000257665.1,1.0111120020434965
1632.E5H03.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,1.0603058650409922
1222.B2.5.17.06,Water (saline),GCF_000257665.1,1.0179316670669272
1773.Chirox.lance1.gizz,Animal proximal gut,GCF_900112525.1,1.0139309092688775
550.L2S251.s.2.sequence,Animal surface,GCF_017795885.1,1.1945665423791691
945.P12.G2.lane3.NoIndex.L003,Water (non-saline),GCF_014876705.1,1.0399914732340845
1521.42.W.s.6.1.sequences,Water (non-saline),GCF_009394435.1,0.9984237829386732
1578.A2.high.16to0.19,Soil (non-saline),GCF_011761565.1,1.1310432858897888
1064.G.CJV195,Animal corpus,GCF_016100925.1,1.0683995999268685
1883.2009.353.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_905367745.1,1.0
1056.Ory.afe.Colch.5,Animal distal gut,GCF_007830335.1,1.0339457149554463
1622.UPMain.23.24,Sediment (non-saline),GCF_004127685.1,1.4374851994792257
2192.H01a.Kitchen.Floor.194.lane2.NoIndex.L002,Surface (non-saline),GCF_018913925.1,0.9571784400400496
958.N.04,Animal secretion,GCF_011058205.1,0.8255932150837764
1030.TVF.2004.Loc3.D10.Rep2,Soil (non-saline),GCF_003012815.1,1.0766429255785923
1064.G.CJV207,Animal corpus,GCF_016100925.1,0.8433886903510617
963.Iguana.78.051411.LAB.vial.675,Animal distal gut,GCF_910576055.1,0.8238383912377655
755.INA.20.09.11.lane1.NoIndex.L001,Water (non-saline),GCF_009394435.1,1.145504433161636
2192.H05b.Kitchen.Counter.2713.lane5.NoIndex.L005,Surface (non-saline),GCF_900455935.1,1.0045958942936974
1715.McG.NI2,Soil (non-saline),GCF_009394435.1,1.4703602491185912
804.H07.073105.R1053.red.coating,Surface (saline),GCF_011813015.1,0.9334445395438704
1665.IFAW12.031Dd,Animal surface,GCF_000350145.1,0.9667524243023946
2229.S1.T23.EH3.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.063986409966025
1034.ZKA4,Soil (non-saline),GCF_003012815.1,1.114492524037294
722.M11Fcsw.1.s.1.1.sequence,Animal distal gut,GCF_018913925.1,0.5833912952536041
2229.B.I.chem.HEpL1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900445365.1,0.9910420015443604
1197.SE.20100928.GY.NF.009.BC.097,Sediment (saline),GCF_011813015.1,1.0678148144999888
1665.D06459Pp,Animal surface,GCF_014243395.1,1.0017855438375292
1747.Sanchez.72612.skin1,Animal surface,GCF_902386495.1,1.114080149956056
1453.45661SDZ2.F8.Pnem.stom,Animal proximal gut,GCF_900167415.1,0.9557597125607686
1673.MBS105.3,Sediment (saline),GCF_004341165.1,1.023932426091037
2192.H07b.Kitchen.Light.Switch.4131.lane6.NoIndex.L006,Surface (non-saline),GCF_900447295.1,0.9477433397270604
550.L4S220.s.4.sequence,Animal surface,GCF_014876705.1,0.8833902239509027
1064.H.CV285,Animal corpus,GCF_900094785.1,1.0068082101971858
1674.McG.G110718Ha3,Soil (non-saline),GCF_009394435.1,1.0866003770961372
550.L5S149.s.5.sequence,Animal secretion,GCF_017565785.1,0.965633151558882
678.OA.mesocosm.373,Sediment (saline),GCF_013387475.1,0.9578454879523984
1774.L525.Inte.Puer,Animal distal gut,GCF_902374445.1,0.980744356678706
940.CR.03.Ventral,Animal surface,GCF_900163565.1,1.0086965420090022
1883.2005.085.Crump.Artic.LTREB.main.lane1.NoIndex,Water (non-saline),GCF_004358105.1,0.9614855009752048
1197.SE.20101018.GY.D004S.BC.386,Sediment (saline),GCF_011813015.1,1.0682524251969787
1235.sp1272,Water (saline),GCF_000257665.1,1.013148046896727
755.SSFA.L2.D1.21.06.11.lane1.NoIndex.L001,Soil (non-saline),GCF_009394435.1,1.2139020600384425
2229.W1.T11.PS2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900184815.1,1.163988358851069
1030.TVF.2004.Loc5.D10.Rep3,Soil (non-saline),GCF_003012815.1,1.106752415193363
1453.45796SDZ4.H7.Pnem.feces,Animal proximal gut,GCF_910664865.1,0.8274310068831928
1622.UPMain.40.41A,Sediment (non-saline),GCF_007093765.1,1.0864889249894003
1673.MBS61,Sediment (saline),GCF_901875305.1,0.9135826433218162
1197.SE.20101019.GY.LBNL4.BC.425,Sediment (saline),GCF_011813015.1,1.1200744897693438
1453.44568SDZ5.C5.Pnem.colon,Animal proximal gut,GCF_910664865.1,0.5428909809775657
958.O.02,Animal secretion,GCF_000162475.2,0.9496948218997504
1632.E6F01.Knight16sV4.JuannaBirdEMP.NoIndex.L005.R1.001.sequences,Animal surface,GCF_902386495.1,1.1322345889198293
925.SG4z,Surface (non-saline),GCF_004685085.1,1.0685805422647527
1713.McG.L2K02,Soil (non-saline),GCF_004339725.1,1.083302392146957
925.IO4y,Surface (non-saline),GCF_018304805.1,1.2078090683405571
1642.MS00555,Plant rhizosphere,GCF_009394435.1,1.0361733817364318
723.C7.10m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence,Water (saline),GCF_900143245.1,0.5959198854558597
2182.ZF12C.a,Animal distal gut,GCF_016899585.1,1.1310939270165776
2300.BB.07.anus,Animal distal gut,GCF_014876705.1,0.7879020856908335
1453.48000SDZ3.H4.Cang.stom,Animal proximal gut,GCF_016899585.1,0.995396587295114
990.KA2U.D.11,Soil (non-saline),GCF_004339725.1,1.1967303008659855
550.L6S235.s.6.sequence,Animal secretion,GCF_017565785.1,0.6973876975877797
1883.2008.416.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_004127685.1,1.1878118766438008
1453.45661SDZ2.F3.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.9786528593347276
1747.DZF.6202012.RJ.glass.window,Surface (non-saline),GCF_009394435.1,0.9517828708183396
1883.2009.082.Crump.Artic.LTREB.main.lane3.NoIndex,Water (non-saline),GCF_012927405.1,1.0301414377166862
1774.221.Oral.Puer,Animal secretion,GCF_000162475.2,0.9881674656155696
861.H4.jul09,Water (non-saline),GCF_009394435.1,0.9923543895315402
2192.H04a.Bedroom.Floor.1900.lane6.NoIndex.L006,Surface (non-saline),GCF_900455935.1,0.7692610084811445
1064.W.CJV183,Animal corpus,GCF_016100875.1,0.7888872690921965
2229.S1.T22.EH1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900239455.1,1.0484867270352247
1773.Columb.passer6.gizz,Animal proximal gut,GCF_017876935.1,1.03727053813428
1242.ME08Nov05EB2R1,Water (non-saline),GCF_004358105.1,1.0836169929851018
2382.HE003.C181.HA.3.562.rhizo.4.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.1045193596050578
925.IH4z,Surface (non-saline),GCF_003959395.1,1.0741768405475398
2229.W1.N1.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_002978075.1,1.819844307510604
1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex,Sediment (non-saline),GCF_012927405.1,1.048464551246242
1642.MS00256,Soil (non-saline),GCF_009394435.1,1.259944073873461
1621.H8839,Animal distal gut,GCF_018913905.1,0.959786680400951
1198.SWE27.KBB3.SS2.5,Sediment (saline),GCF_900143245.1,1.120533644305724
2182.VHPBC0021,Animal distal gut,GCF_902143525.1,1.0118327905552689
933.W.1.2.S.E.3,Plant surface,GCF_015330165.1,1.008442521257603
2382.SH007.C6.RH.4.318.root.9.11.lane1.NoIndex.L001.sequences,Plant rhizosphere,GCF_009394435.1,1.170246074989888
945.P7.D7.lane2.NoIndex.L002,Water (non-saline),GCF_016522075.1,1.2014519133122694
861.U80.jul09,Water (saline),GCF_002978655.1,0.8302089208568179
1222.B5.5.14.06,Water (saline),GCF_000257665.1,1.0248538849530762
1453.45560SDZ2.D4.Pnem.stom,Animal proximal gut,GCF_900167415.1,0.9629257889499574
1883.2007.196.Crump.Artic.LTREB.main.lane2.NoIndex,Surface (non-saline),GCF_012927405.1,1.181852095463195
1064.G.CV304,Animal corpus,GCF_003999875.1,1.028687647184757
2192.H01a.Bedroom.Floor.148.lane1.NoIndex.L001,Surface (non-saline),GCF_910575295.1,0.99162778608351
933.Phylospora.comosa.4.5,Plant surface,GCF_004127515.1,1.1562874897088693
550.L2S289.s.2.sequence,Animal surface,GCF_014876705.1,0.915968557157437
1037.SBS1.OM2C0.MIN,Soil (non-saline),GCF_009394435.1,1.000727870277044
933.T.2.3.H.E.5,Plant surface,GCF_014651675.1,1.0674930863099266
1621.P8783,Animal distal gut,GCF_018913905.1,0.9448837456511868
678.OA.mesocosm.386,Sediment (saline),GCF_002978535.1,1.0618124754630238
958.O.28,Animal secretion,GCF_902505555.1,0.9664378991683464
2192.H05b.Kitchen.Counter.2521.lane5.NoIndex.L005,Surface (non-saline),GCF_001945525.1,0.9901799936173395
1197.SE.20101020.GY.LBNL12.BC.520.a,Sediment (saline),GCF_011813015.1,1.1520588305287844
1235.sp1287,Water (saline),GCF_900143245.1,1.0643181481096904
2229.S1.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900156625.1,1.055936341788758
1288.MAH08Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence,Water (non-saline),GCF_004127515.1,1.0922355219185893
2192.H01a.Nose.258.lane6.NoIndex.L006,Animal secretion,GCF_014876705.1,0.980611509679212
1453.45300SDZ3.F1.Pnem.stom,Animal proximal gut,GCF_910664865.1,0.9967782426442044
1774.482.Skin.Puer,Animal surface,GCF_900455935.1,0.9523632002445894
1773.Columb.passer8.ugi,Animal proximal gut,GCF_902373885.1,1.0155351759982454
1622.UPMain.90.91,Sediment (non-saline),GCF_003548795.1,0.5993625114142498
722.AQC4cm.4.s.4.1.sequence,Water (non-saline),GCF_002978715.1,1.01027406673882
1883.2007.356.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_015352455.1,1.2155199114164277
1521.MZ.62a.s.8.1.sequences,Aerosol (non-saline),GCF_018913925.1,0.9441354516599352
2382.HE003.C181.HA.1.755.gp.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_902813065.1,1.9858987090367424
1774.471.Skin.Puer,Animal surface,GCF_902386495.1,0.9119074081970562
1883.2008.341.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.27064659835196
1642.MS00499,Plant rhizosphere,GCF_009394435.1,1.1917662651615857
755.EF.GAMMA.22.07.11.lane1.NoIndex.L001,Water (non-saline),GCF_009394435.1,1.004561123471807
2229.W2.T3.4.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_900112525.1,1.0235230810623823
1064.H.CJV189,Animal corpus,GCF_016100875.1,0.999508983596044
2192.H06b.Front.Door.Knob.3053.lane1.NoIndex.L001,Surface (non-saline),GCF_011813015.1,1.0231349378622787
1883.2007.236.Crump.Artic.LTREB.main.lane2.NoIndex,Sediment (non-saline),GCF_009394435.1,1.368675057042712
1039.P.Massambaba.SB,Hypersaline (saline),GCF_905397375.1,0.973289741570082
910.PocTA1,Animal corpus,GCF_910575295.1,1.2271595226740908
1043.Tabonuco.20C.Control.TP1.04,Soil (non-saline),GCF_009394435.1,1.749576861959682
1289.KH2,Soil (non-saline),GCF_009394435.1,1.1698746574946328
1235.sp1584,Water (saline),GCF_900143245.1,0.9399838423978544
945.P8.G4.lane2.NoIndex.L002,Water (non-saline),GCF_002809845.1,1.0161817057485856
1747.992317.fecal,Animal distal gut,GCF_902388185.1,0.977674785958335
1774.255.Skin.Puer,Animal surface,GCF_900447295.1,0.9535248142157904
1883.2011.538.Crump.Artic.LTREB.main.lane3.NoIndex,Water (saline),GCF_000257665.1,1.3326573255918763
2229.W2.T23.PH2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,Plant surface,GCF_014651675.1,1.00188821352786
1578.O3.low0.35to0.37,Soil (non-saline),GCF_003751275.1,1.0748868170917452
2229.W1.N1.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005,Plant surface,GCF_014651675.1,1.0145476073057655
807.W.S.11.b,Sediment (non-saline),GCF_009394435.1,1.3976203163340102
945.P10.H2.lane3.NoIndex.L003,Water (non-saline),GCF_902386495.1,1.027878409361599
1242.ME06Jun00EB1R2,Water (non-saline),GCF_004127515.1,0.8304813805797072
2382.SH008.C6.HA.4.743.root.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0987365280708838
2382.MU002.C3.HA.2.685.gp.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_902706185.1,1.9568375968357243
925.IN5z,Surface (non-saline),GCF_016595465.1,1.2106771418850597
925.SF5y,Surface (non-saline),GCF_905397375.1,1.0064506709494163
1235.sp1645,Water (saline),GCF_900143245.1,1.1546935078899416
1642.MS00446,Plant rhizosphere,GCF_009394435.1,1.425189911899272
1883.2007.492.Crump.Artic.LTREB.main.lane2.NoIndex,Water (non-saline),GCF_012927405.1,1.0058322535922957
2382.RU006.C181.RH.2.782.rhizo.9.12.lane7.NoIndex.L007.sequences,Plant rhizosphere,GCF_009394435.1,1.0335571068917755
1197.SE.20101012.GY.D006S.BC.265,Sediment (saline),GCF_011813015.1,1.2057019682009655
1622.DP.11.12A.2,Sediment (non-saline),GCF_001557375.1,1.181191771337421
2382.SH004.C1.RH.2.610.gp.9.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_902813065.1,1.9988007195682589
940.RD.46.Ventral,Animal surface,GCF_009755815.1,0.9571484884693904
1747.DZF.612012.RJ.skin.1,Animal surface,GCF_009394435.1,0.9995907160583488
2382.GM.181.R3.gp.10.12.lane8.NoIndex.L008.sequences,Plant corpus,GCF_900096985.1,1.9880208997068944
1240.0505TCDNA,Water (saline),GCF_012272835.1,0.9835270604323356
933.T.3.3.H.P.3,Plant surface,GCF_009394435.1,1.0034734116214992
1696.VH0003A,Animal distal gut,GCF_902143525.1,1.007295301822576
722.CL3.6.s.7.1.sequence,Soil (non-saline),GCF_009394435.1,1.1354064665659551
678.T.RFLP.Sample.610,Sediment (saline),GCF_900116175.1,1.111509392519627
